date==dltp3l=2022-04-13  ma_n= 20
day industry code name turnover_ratio pe_ratio industry_cnt inc_revenue_year_rank inc_revenue_annual_rank cfo_sales_rank leverage_ratio_rank
dltp-00-2022-04-13 600846 7.48 2022-03-15 8.17 2022-03-22 8.07 2022-03-24 8.68 2022-04-06 0 false
dltp-00-2022-04-13 600854 4.89 2022-03-30 5.1 2022-04-06 4.9 2022-04-11 5.14 2022-04-13 0 false
dltp-00-2022-04-13 600870 4.23 2022-03-15 4.5 2022-03-25 4.34 2022-03-30 4.88 2022-04-07 0 false
dltp-00-2022-04-13 600873 7.16 2022-01-27 8.5 2022-03-03 7.9 2022-03-18 9.2 2022-03-30 0 false
dltp-00-2022-04-13 600874 6.35 2022-03-16 7.21 2022-03-22 6.79 2022-03-30 7.73 2022-04-08 0 false
dltp2022-04-13 600892 3.22 2022-03-15 3.55 2022-04-06 3.28 2022-04-11 3.97 2022-04-13 1 true
dltp-00-2022-04-13 600936 3.03 2022-03-15 3.41 2022-03-28 3.28 2022-03-30 3.78 2022-04-12 0 false
dltp-00-2022-04-13 600962 8.33 2022-01-27 10.24 2022-03-25 9.61 2022-04-01 10.18 2022-04-12 0 false
dltp2022-04-13 600969 7.15 2022-03-17 8.21 2022-03-31 7.59 2022-04-11 8.54 2022-04-13 1 false
dltp-00-2022-04-13 600971 6.19 2022-01-28 7.47 2022-03-07 6.53 2022-03-15 8.1 2022-04-13 0 false
dltp-00-2022-04-13 600985 11.25 2022-01-28 14.42 2022-03-10 12.45 2022-03-15 16.23 2022-04-01 0 false
dltp-00-2022-04-13 600996 8.19 2022-03-30 9.04 2022-04-07 8.47 2022-04-08 9.58 2022-04-12 0 false
dltp-00-2022-04-13 601008 3.71 2022-02-24 4.83 2022-03-03 4.1 2022-03-29 4.94 2022-04-12 0 false
dltp-00-2022-04-13 601010 3.07 2022-03-15 3.27 2022-03-22 3.22 2022-03-24 3.62 2022-04-12 0 false
dltp-00-2022-04-13 601098 9.34 2022-03-25 10.05 2022-04-06 9.6 2022-04-11 10.15 2022-04-12 0 false
dltp-00-2022-04-13 601101 7.37 2022-01-28 10.45 2022-03-07 8.75 2022-03-15 11.02 2022-04-08 0 false
dltp-00-2022-04-13 601111 8.42 2022-03-15 9.83 2022-04-01 9.49 2022-04-11 10.25 2022-04-12 0 false
dltp-00-2022-04-13 601116 7.76 2021-11-29 10.49 2022-01-13 7.76 2022-03-15 11.18 2022-04-12 0 false
dltp-00-2022-04-13 601118 4.68 2022-03-15 5.06 2022-04-06 4.93 2022-04-07 5.1 2022-04-12 0 false
dltp-00-2022-04-13 601288 2.93 2022-03-17 2.99 2022-03-24 2.98 2022-03-25 3.1 2022-04-08 0 false
dltp-00-2022-04-13 601298 5.23 2022-03-15 5.74 2022-04-06 5.52 2022-04-11 5.75 2022-04-12 0 false
dltp-00-2022-04-13 601595 9.48 2022-03-15 10.64 2022-04-06 9.95 2022-04-11 10.54 2022-04-12 0 false
dltp-00-2022-04-13 601599 3.41 2022-03-24 3.48 2022-03-28 3.42 2022-03-30 3.72 2022-04-12 0 false
dltp-00-2022-04-13 601696 10.73 2022-03-09 14.08 2022-03-16 12.13 2022-03-29 15.11 2022-04-13 0 false
dltp-00-2022-04-13 601800 8.37 2022-03-15 9.64 2022-03-30 9.15 2022-04-01 10.09 2022-04-11 0 false
dltp-00-2022-04-13 601838 14.22 2022-03-21 14.79 2022-03-22 14.27 2022-03-29 16.12 2022-04-12 0 false
dltp-00-2022-04-13 601880 1.68 2022-03-15 1.79 2022-04-06 1.75 2022-04-11 1.82 2022-04-12 0 false
dltp-00-2022-04-13 601901 6.48 2022-03-15 7.14 2022-04-01 6.88 2022-04-07 7.08 2022-04-12 0 false
dltp-00-2022-04-13 601952 11.37 2022-02-23 13.6 2022-03-07 11.82 2022-03-16 14.69 2022-03-29 0 false
dltp-00-2022-04-13 601958 6.26 2022-01-27 7.3 2022-03-07 6.4 2022-03-15 7.48 2022-04-13 0 false
dltp-00-2022-04-13 601975 1.8 2022-03-15 1.99 2022-04-06 1.91 2022-04-11 1.99 2022-04-12 0 false
dltp-00-2022-04-13 601985 7.37 2022-03-15 8.03 2022-03-18 7.43 2022-03-25 8.12 2022-04-07 0 false
dltp-00-2022-04-13 601999 5.97 2022-03-15 6.59 2022-03-28 6.45 2022-03-29 6.97 2022-04-06 0 false
dltp-00-2022-04-13 603006 8.74 2022-03-15 9.67 2022-04-06 8.99 2022-04-11 9.59 2022-04-13 0 false
dltp-00-2022-04-13 603043 19.34 2022-03-15 22.13 2022-04-06 21.06 2022-04-08 22.1 2022-04-12 0 false
dltp-00-2022-04-13 603095 23.4 2022-03-15 25.45 2022-03-31 25.2 2022-04-01 27.11 2022-04-06 0 false
dltp-00-2022-04-13 603099 8.27 2022-03-15 9.68 2022-04-06 9.25 2022-04-11 9.99 2022-04-12 0 false
dltp-00-2022-04-13 603101 5.56 2022-03-15 6.21 2022-04-06 6.02 2022-04-08 6.55 2022-04-12 0 false
dltp-00-2022-04-13 603116 5.36 2022-03-15 5.85 2022-04-06 5.68 2022-04-11 5.85 2022-04-13 0 false
dltp-00-2022-04-13 603167 7.32 2022-03-15 7.86 2022-04-06 7.66 2022-04-11 7.96 2022-04-12 0 false
dltp-00-2022-04-13 603177 17.25 2022-03-16 20.12 2022-03-21 19.6 2022-03-23 21.87 2022-03-31 0 false
dltp-00-2022-04-13 603200 19.79 2022-03-24 21.35 2022-03-31 20.7 2022-04-01 22.77 2022-04-06 0 false
dltp-00-2022-04-13 603219 14.18 2022-03-15 18.91 2022-03-25 16.42 2022-03-29 19.65 2022-04-12 0 false
dltp-00-2022-04-13 603221 8.28 2022-03-15 9.2 2022-03-25 8.72 2022-03-29 9.27 2022-04-06 0 false
dltp-00-2022-04-13 603315 23.94 2022-03-29 25.22 2022-04-06 24.23 2022-04-11 25.71 2022-04-12 0 false
dltp-00-2022-04-13 603358 19.19 2022-03-09 20 2022-03-14 19.25 2022-03-15 22.25 2022-04-06 0 false
dltp-00-2022-04-13 603383 26.01 2022-03-15 29.45 2022-04-07 26.09 2022-04-11 29.7 2022-04-13 0 false
dltp-00-2022-04-13 603555 3.22 2022-03-31 3.31 2022-04-01 3.24 2022-04-07 3.36 2022-04-11 0 false
dltp-00-2022-04-13 603565 23.49 2022-03-16 27.64 2022-04-01 26.14 2022-04-08 28.15 2022-04-13 0 false
dltp2022-04-13 603569 7.14 2022-02-09 10.51 2022-03-07 7.95 2022-03-29 10.75 2022-04-13 0 true
dltp-00-2022-04-13 603586 10.79 2022-03-15 11.65 2022-04-07 11.46 2022-04-11 12.64 2022-04-13 0 false
dltp-00-2022-04-13 603612 18.26 2022-03-29 19.54 2022-03-30 18.68 2022-04-07 20.55 2022-04-08 0 false
dltp2022-04-13 603619 13.14 2022-03-15 16.16 2022-03-23 14.48 2022-04-01 16.6 2022-04-13 0 true
dltp-00-2022-04-13 603639 18.55 2022-03-15 20.95 2022-03-31 20.38 2022-04-01 22.44 2022-04-13 0 false
dltp-00-2022-04-13 603708 12.5 2022-03-08 13.22 2022-04-06 12.61 2022-04-08 14.15 2022-04-12 0 false
dltp-00-2022-04-13 603808 11.82 2022-03-09 12.63 2022-03-11 11.91 2022-03-24 13.7 2022-04-13 0 false
dltp-00-2022-04-13 603813 14.85 2022-03-15 17.2 2022-04-06 16.15 2022-04-08 17.06 2022-04-13 0 false
dltp-00-2022-04-13 603863 8.49 2022-03-15 9.26 2022-03-24 9.06 2022-03-29 9.49 2022-04-13 0 false
dltp-00-2022-04-13 603878 6.11 2022-03-15 6.76 2022-04-06 6.59 2022-04-11 6.8 2022-04-12 0 false
dltp-00-2022-04-13 603949 24.6 2022-03-14 26.8 2022-03-24 25.49 2022-04-07 26.74 2022-04-08 0 false
dltp-00-2022-04-13 603969 4.99 2022-03-25 5.18 2022-03-28 5.03 2022-03-29 5.47 2022-04-12 0 false
dltp-00-2022-04-13 603970 23.8 2022-03-15 26.28 2022-03-24 24.56 2022-03-31 27.2 2022-04-13 0 false
dltp2022-04-13 603993 4.62 2022-03-15 5.41 2022-04-08 5.13 2022-04-11 5.45 2022-04-13 1 false
dltp2022-04-13 603998 5.71 2022-03-15 7.19 2022-04-06 6.23 2022-04-08 6.91 2022-04-12 1 false
dltp-00-2022-04-13 605018 15.42 2022-01-28 19.08 2022-03-02 16 2022-03-17 19.9 2022-04-12 0 false
dltp2022-04-13 605050 11.28 2022-03-15 12.59 2022-04-06 11.77 2022-04-11 12.75 2022-04-13 1 false
dltp-00-2022-04-13 605188 7.24 2022-03-15 7.83 2022-04-06 7.66 2022-04-08 8.47 2022-04-12 0 false
dltp-00-2022-04-13 605318 14.1 2022-03-15 15.5 2022-03-31 15.17 2022-04-01 16.3 2022-04-12 0 false
date==dltp3l=2022-04-13  ma_n= 60
day industry code name turnover_ratio pe_ratio industry_cnt inc_revenue_year_rank inc_revenue_annual_rank cfo_sales_rank leverage_ratio_rank
dltp-00-2022-04-13 000056 7.81 2022-04-07 8.08 2022-04-08 7.83 2022-04-11 8.34 2022-04-12 0 false
dltp-00-2022-04-13 000404 4.12 2022-03-15 4.62 2022-03-22 4.49 2022-03-24 4.96 2022-03-31 0 false
dltp-00-2022-04-13 000416 3.83 2022-03-29 4.11 2022-04-06 3.88 2022-04-11 4.27 2022-04-12 0 false
dltp2022-04-13 000430 5.08 2021-12-06 7.19 2022-02-14 5.58 2022-03-15 7.79 2022-04-13 1 true
dltp-00-2022-04-13 000498 6.14 2021-12-30 9.63 2022-02-08 7.55 2022-03-15 10.15 2022-04-11 0 false
dltp-00-2022-04-13 000520 3.46 2022-03-15 3.81 2022-04-06 3.65 2022-04-11 3.89 2022-04-13 0 false
dltp-00-2022-04-13 000544 6.03 2022-03-15 6.49 2022-04-06 6.34 2022-04-07 6.61 2022-04-12 0 false
dltp2022-04-13 000567 15.17 2022-03-15 18.18 2022-04-06 16.36 2022-04-07 17.1 2022-04-13 0 true
dltp-00-2022-04-13 000572 4.42 2022-03-15 5.91 2022-03-29 5.29 2022-04-07 5.93 2022-04-12 0 false
dltp-00-2022-04-13 000573 2.8 2021-11-05 4.4 2022-02-11 3.39 2022-03-15 4.69 2022-04-06 0 false
dltp-00-2022-04-13 000595 3.08 2022-03-15 3.48 2022-03-22 3.11 2022-03-31 3.84 2022-04-11 0 false
dltp-00-2022-04-13 000603 12.94 2022-04-07 13.4 2022-04-08 13.17 2022-04-11 14.34 2022-04-12 0 false
dltp-00-2022-04-13 000609 4.33 2022-03-15 4.73 2022-03-23 4.57 2022-03-29 4.99 2022-04-12 0 false
dltp-00-2022-04-13 000610 8.1 2022-03-15 9.67 2022-04-06 8.96 2022-04-11 9.86 2022-04-12 0 false
dltp2022-04-13 000630 3.32 2022-03-15 3.87 2022-03-24 3.7 2022-04-01 4.24 2022-04-13 1 false
dltp-00-2022-04-13 000631 3.06 2022-03-15 3.52 2022-03-28 3.5 2022-03-29 3.74 2022-04-08 0 false
dltp-00-2022-04-13 000635 9.94 2022-03-28 10.47 2022-03-29 9.98 2022-03-31 11.08 2022-04-08 0 false
dltp-00-2022-04-13 000638 4.78 2022-01-05 5.5 2022-01-13 4.83 2022-01-25 5.99 2022-04-08 0 false
dltp-00-2022-04-13 000680 3.75 2022-03-15 4.15 2022-04-06 4.05 2022-04-07 4.43 2022-04-12 0 false
dltp-00-2022-04-13 000701 5.66 2022-03-30 6.25 2022-04-06 5.79 2022-04-11 6.64 2022-04-13 0 false
dltp-00-2022-04-13 000712 13.86 2022-03-15 15.48 2022-03-22 14.5 2022-03-29 15.83 2022-04-12 0 false
dltp-00-2022-04-13 000713 8.47 2022-01-25 10.19 2022-02-21 8.57 2022-03-15 10.27 2022-04-11 0 false
dltp-00-2022-04-13 000732 2.17 2022-01-27 3.36 2022-02-11 2.51 2022-03-15 3.52 2022-04-06 0 false
dltp-00-2022-04-13 000755 4.44 2022-03-31 4.54 2022-04-06 4.46 2022-04-07 4.69 2022-04-08 0 false
dltp-00-2022-04-13 000778 4.46 2022-03-15 4.95 2022-03-21 4.59 2022-03-25 5.36 2022-04-08 0 false
dltp-00-2022-04-13 000786 25.74 2022-03-15 32.27 2022-04-06 31.13 2022-04-07 32.05 2022-04-12 0 false
dltp-00-2022-04-13 000820 3.2 2022-03-15 3.59 2022-03-24 3.37 2022-04-01 3.72 2022-04-08 0 false
dltp-00-2022-04-13 000822 6.29 2022-03-15 7.13 2022-03-30 6.74 2022-04-07 7.7 2022-04-13 0 false
dltp-00-2022-04-13 000830 14.08 2022-01-28 17.74 2022-03-03 15.53 2022-03-15 18.99 2022-04-08 0 false
dltp-00-2022-04-13 000888 5.91 2021-11-02 8.3 2022-02-14 6.53 2022-03-15 8.29 2022-04-12 0 false
dltp-00-2022-04-13 000906 10.59 2022-03-16 11.98 2022-04-06 11.41 2022-04-12 11.9 2022-04-13 0 false
dltp-00-2022-04-13 000923 12.95 2022-03-15 15.63 2022-04-06 14.76 2022-04-11 15.93 2022-04-13 0 false
dltp-00-2022-04-13 000932 4.85 2021-11-16 6.12 2022-03-04 5.03 2022-03-15 6.25 2022-04-08 0 false
dltp-00-2022-04-13 000950 4.91 2022-02-17 6.15 2022-03-07 4.99 2022-03-15 6.57 2022-03-28 0 false
dltp-00-2022-04-13 000978 5.14 2021-12-23 6.9 2022-02-14 5.56 2022-03-15 6.93 2022-04-12 0 false
dltp-00-2022-04-13 002014 8.34 2022-02-15 8.75 2022-02-23 8.54 2022-02-24 9.36 2022-04-07 0 false
dltp-00-2022-04-13 002067 3.7 2022-03-15 3.98 2022-03-22 3.96 2022-03-24 4.18 2022-04-06 0 false
dltp-00-2022-04-13 002114 7.33 2022-03-15 8.11 2022-04-06 7.95 2022-04-07 8.72 2022-04-13 0 false
dltp-00-2022-04-13 002133 2.68 2021-11-05 4.68 2022-02-22 3.36 2022-03-15 4.88 2022-04-06 0 false
dltp-00-2022-04-13 002144 9.27 2022-03-15 10.03 2022-03-22 9.81 2022-03-24 11.1 2022-04-12 0 false
dltp-00-2022-04-13 002159 9.55 2022-03-15 11.48 2022-04-06 10.71 2022-04-11 11.78 2022-04-12 0 false
dltp-00-2022-04-13 002170 5.95 2022-04-01 6 2022-04-06 5.97 2022-04-07 6.36 2022-04-12 0 false
dltp-00-2022-04-13 002204 3.66 2022-03-15 4.09 2022-04-06 3.89 2022-04-11 4.07 2022-04-12 0 false
dltp-00-2022-04-13 002208 6.98 2021-11-02 9.65 2022-01-19 7.1 2022-03-15 10.32 2022-04-01 0 false
dltp-00-2022-04-13 002211 3.51 2022-03-15 3.98 2022-03-30 3.71 2022-04-01 4.13 2022-04-12 0 false
dltp-00-2022-04-13 002215 5.97 2022-02-11 6.45 2022-02-23 5.97 2022-03-15 6.88 2022-03-29 0 false
dltp-00-2022-04-13 002226 5.45 2022-03-09 5.87 2022-03-14 5.66 2022-03-15 6.67 2022-03-24 0 false
dltp-00-2022-04-13 002321 2.58 2022-03-16 2.86 2022-04-07 2.77 2022-04-11 2.87 2022-04-13 0 false
dltp-00-2022-04-13 002357 5.15 2022-03-15 5.91 2022-04-06 5.55 2022-04-11 5.87 2022-04-13 0 false
dltp-00-2022-04-13 002423 7.57 2022-03-15 8.5 2022-04-01 8.01 2022-04-11 8.52 2022-04-13 0 false
dltp-00-2022-04-13 002478 4 2022-03-15 4.4 2022-03-18 4.34 2022-03-21 4.68 2022-04-06 0 false
dltp-00-2022-04-13 002492 5.41 2022-01-27 6.77 2022-03-03 5.85 2022-03-15 6.94 2022-04-13 0 false
dltp-00-2022-04-13 002496 2.45 2022-03-15 2.72 2022-03-28 2.67 2022-03-31 2.86 2022-04-13 0 false
dltp-00-2022-04-13 002513 4.43 2022-03-15 4.95 2022-03-29 4.8 2022-04-01 5.04 2022-04-12 0 false
dltp-00-2022-04-13 002523 2.55 2022-03-15 2.85 2022-04-06 2.77 2022-04-07 2.91 2022-04-12 0 false
dltp-00-2022-04-13 002542 2.76 2022-03-15 3.05 2022-03-22 2.95 2022-03-24 3.41 2022-04-08 0 false
dltp-00-2022-04-13 002569 7.15 2022-01-27 8.01 2022-03-02 7.43 2022-03-15 8.09 2022-04-12 0 false
dltp2022-04-13 002575 4.28 2022-04-06 4.49 2022-04-08 4.36 2022-04-11 4.61 2022-04-13 1 false
dltp-00-2022-04-13 002588 5.37 2022-01-25 6.53 2022-02-23 5.78 2022-03-15 7.03 2022-04-13 0 false
dltp-00-2022-04-13 002628 3.23 2021-12-13 4.37 2022-02-16 3.58 2022-03-15 4.42 2022-04-11 0 false
dltp-00-2022-04-13 002638 1.82 2022-03-15 2 2022-03-22 1.91 2022-03-31 2.05 2022-04-12 0 false
dltp-00-2022-04-13 002639 9.72 2022-03-15 13.5 2022-03-23 11.05 2022-04-01 13.38 2022-04-12 0 false
dltp-00-2022-04-13 002640 2.69 2022-03-16 3.15 2022-04-07 3.04 2022-04-11 3.15 2022-04-13 0 false
dltp-00-2022-04-13 002659 3.96 2022-03-15 4.37 2022-03-18 4.03 2022-03-30 4.56 2022-04-12 0 false
dltp-00-2022-04-13 002660 7.56 2022-03-29 8.28 2022-04-06 7.77 2022-04-11 8.55 2022-04-12 0 false
dltp-00-2022-04-13 002661 10.77 2022-03-15 11.91 2022-03-29 11.17 2022-04-08 12 2022-04-13 0 false
dltp-00-2022-04-13 002670 8.57 2022-03-29 9.18 2022-03-30 9.09 2022-03-31 10.19 2022-04-08 0 false
dltp-00-2022-04-13 002682 4.86 2022-03-31 5.2 2022-04-06 5 2022-04-08 5.4 2022-04-12 0 false
dltp-00-2022-04-13 002692 3.08 2022-01-27 3.5 2022-02-18 3.15 2022-03-15 3.9 2022-04-12 0 false
dltp-00-2022-04-13 002699 4.81 2022-02-24 6.16 2022-03-28 5.66 2022-03-31 6.87 2022-04-07 0 false
dltp-00-2022-04-13 002770 2.38 2022-03-15 2.63 2022-03-23 2.55 2022-03-28 2.84 2022-04-08 0 false
dltp-00-2022-04-13 002776 2.54 2022-02-17 3.25 2022-03-10 2.87 2022-03-21 3.5 2022-04-12 0 false
dltp-00-2022-04-13 002789 9.63 2022-03-15 12.6 2022-03-22 10.85 2022-03-29 13.74 2022-04-11 0 false
dltp-00-2022-04-13 002816 15.54 2022-01-27 20.28 2022-02-21 16.52 2022-03-15 21.55 2022-03-31 0 false
dltp-00-2022-04-13 002861 11.61 2022-03-15 12.57 2022-03-21 11.88 2022-03-29 14.3 2022-04-13 0 false
dltp-00-2022-04-13 002905 6.15 2022-03-15 7.34 2022-03-28 7.16 2022-03-29 8.03 2022-04-12 0 false
dltp-00-2022-04-13 600004 11.23 2022-03-15 13.08 2022-03-21 12.2 2022-03-29 13.31 2022-04-12 0 false
dltp-00-2022-04-13 600012 7.06 2022-03-15 7.48 2022-03-18 7.39 2022-03-24 8.05 2022-04-06 0 false
dltp-00-2022-04-13 600035 3 2022-03-15 3.22 2022-03-22 3.14 2022-03-24 3.49 2022-04-12 0 false
dltp-00-2022-04-13 600048 12.24 2021-11-05 17.16 2022-03-07 14.71 2022-03-15 18.3 2022-04-06 0 false
dltp2022-04-13 600051 7.04 2022-03-15 8.66 2022-03-28 7.63 2022-04-11 8.78 2022-04-13 1 false
dltp-00-2022-04-13 600057 7.89 2022-03-17 8.42 2022-03-22 8.32 2022-03-23 9.34 2022-04-13 0 false
dltp-00-2022-04-13 600119 7.37 2022-03-09 8 2022-03-11 7.47 2022-03-15 9 2022-04-13 0 false
dltp-00-2022-04-13 600122 1.76 2022-03-14 1.98 2022-03-21 1.82 2022-04-01 2.05 2022-04-08 0 false
dltp-00-2022-04-13 600123 9.46 2022-01-28 13.15 2022-03-07 10.69 2022-03-16 14.86 2022-04-13 0 false
dltp-00-2022-04-13 600138 9.96 2021-12-24 12.77 2022-02-14 10.9 2022-03-15 12.92 2022-04-06 0 false
dltp-00-2022-04-13 600155 8.91 2022-03-29 9.58 2022-04-08 9.4 2022-04-11 9.73 2022-04-12 0 false
dltp-00-2022-04-13 600168 6.78 2022-03-15 6.97 2022-03-16 6.95 2022-03-17 7.65 2022-04-06 0 false
dltp-00-2022-04-13 600173 4.64 2021-11-03 7.08 2022-01-11 5.03 2022-03-15 7.26 2022-04-06 0 false
dltp-00-2022-04-13 600197 22.16 2022-02-07 28.35 2022-03-10 24.5 2022-03-15 28.19 2022-04-01 0 false
dltp-00-2022-04-13 600215 7.35 2022-03-17 8.18 2022-03-23 7.98 2022-03-24 8.78 2022-04-01 0 false
dltp-00-2022-04-13 600226 2.1 2022-01-24 2.29 2022-03-07 2.13 2022-03-15 2.41 2022-04-08 0 false
dltp-00-2022-04-13 600227 3.22 2022-03-15 3.45 2022-03-22 3.42 2022-03-23 3.73 2022-03-30 0 false
dltp-00-2022-04-13 600249 4.76 2021-11-29 5.59 2022-01-10 4.76 2022-01-27 6.29 2022-03-29 0 false
dltp-00-2022-04-13 600250 4.54 2021-12-07 6.85 2022-03-08 5.2 2022-03-15 6.86 2022-04-12 0 false
dltp-00-2022-04-13 600269 3.34 2022-03-15 3.65 2022-03-28 3.48 2022-03-30 3.68 2022-04-12 0 false
dltp-00-2022-04-13 600280 2.29 2022-03-15 2.85 2022-04-06 2.69 2022-04-08 3 2022-04-12 0 false
dltp-00-2022-04-13 600283 11.8 2022-03-15 13.59 2022-03-31 12.64 2022-04-07 14.16 2022-04-12 0 false
dltp-00-2022-04-13 600287 4.22 2021-12-06 4.96 2022-03-11 4.5 2022-03-15 5.48 2022-04-06 0 false
dltp-00-2022-04-13 600300 3.91 2022-03-15 4.51 2022-03-24 4.21 2022-03-28 4.5 2022-04-08 0 false
dltp-00-2022-04-13 600302 4.87 2022-02-24 5.13 2022-03-03 4.89 2022-03-09 5.73 2022-03-28 0 false
dltp-00-2022-04-13 600328 14.01 2022-03-15 16.77 2022-03-30 16.01 2022-04-07 18.92 2022-04-13 0 false
dltp-00-2022-04-13 600348 11.61 2022-03-23 11.71 2022-03-24 11.66 2022-03-25 12.88 2022-04-13 0 false
dltp-00-2022-04-13 600356 6.85 2022-03-15 7.55 2022-04-06 7.33 2022-04-11 7.54 2022-04-13 0 false
dltp-00-2022-04-13 600365 4.37 2022-03-17 4.85 2022-03-23 4.57 2022-04-07 4.93 2022-04-13 0 false
dltp-00-2022-04-13 600382 5.6 2022-03-28 5.62 2022-03-30 5.6 2022-03-31 6.03 2022-04-06 0 false
dltp-00-2022-04-13 600383 10.5 2021-12-15 14.06 2022-03-07 11.91 2022-03-15 15.2 2022-04-06 0 false
dltp-00-2022-04-13 600426 31.9 2022-03-25 33 2022-03-29 32.39 2022-03-30 34.19 2022-04-11 0 false
dltp-00-2022-04-13 600448 3.21 2022-02-24 3.52 2022-03-03 3.3 2022-03-09 3.78 2022-04-13 0 false
dltp-00-2022-04-13 600449 10.24 2021-11-05 13.9 2022-02-21 11.51 2022-03-15 14.53 2022-04-11 0 false
dltp-00-2022-04-13 600467 2.68 2022-03-15 3 2022-03-21 2.91 2022-03-24 3.2 2022-04-06 0 false
dltp2022-04-13 600476 11.97 2022-03-15 13.15 2022-03-21 12.62 2022-03-24 14.3 2022-04-13 1 false
dltp-00-2022-04-13 600486 103.67 2022-03-09 121.85 2022-03-30 120.74 2022-03-31 132 2022-04-08 0 false
dltp-00-2022-04-13 600488 4.37 2022-03-09 4.92 2022-03-11 4.45 2022-03-15 5 2022-03-31 0 false
dltp-00-2022-04-13 600496 4.2 2022-03-15 4.65 2022-03-21 4.45 2022-03-25 4.98 2022-04-11 0 false
dltp-00-2022-04-13 600506 10.61 2022-01-25 12.98 2022-03-08 11.07 2022-03-17 12.95 2022-04-12 0 false
dltp-00-2022-04-13 600507 7.34 2022-03-15 8.6 2022-03-18 8.13 2022-03-25 8.96 2022-04-06 0 false
dltp-00-2022-04-13 600547 18.56 2022-01-27 21.82 2022-03-09 18.85 2022-03-16 23.33 2022-04-12 0 false
dltp-00-2022-04-13 600573 9.02 2022-02-28 10.79 2022-03-21 9.57 2022-03-29 11.17 2022-04-13 0 false
dltp-00-2022-04-13 600582 4.08 2022-02-28 4.59 2022-03-07 4.16 2022-03-16 5.01 2022-03-23 0 false
dltp-00-2022-04-13 600610 12.55 2022-03-15 14.21 2022-03-21 13.2 2022-03-28 14.55 2022-04-08 0 false
dltp-00-2022-04-13 600611 3.2 2022-03-15 3.49 2022-04-06 3.39 2022-04-11 3.48 2022-04-12 0 false
dltp2022-04-13 600618 11 2022-03-15 12.1 2022-03-29 11.6 2022-04-07 13.53 2022-04-13 1 false
dltp-00-2022-04-13 600629 6.27 2022-01-27 8.99 2022-02-21 6.82 2022-03-15 9.35 2022-04-12 0 false
dltp-00-2022-04-13 600648 12.38 2022-03-16 13.14 2022-03-28 13.09 2022-03-29 14.22 2022-04-06 0 false
dltp-00-2022-04-13 600650 9.41 2022-03-09 10.11 2022-03-11 9.42 2022-03-15 10.97 2022-04-13 0 false
dltp-00-2022-04-13 600655 8.82 2022-03-15 10.41 2022-03-23 9.83 2022-03-25 10.42 2022-04-12 0 false
dltp-00-2022-04-13 600671 8.93 2022-03-09 9.4 2022-03-14 9 2022-03-15 9.87 2022-03-24 0 false
dltp-00-2022-04-13 600684 3.26 2022-01-27 4.42 2022-03-07 3.53 2022-03-15 5 2022-04-06 0 false
dltp-00-2022-04-13 600719 3.65 2022-03-15 4.11 2022-04-06 3.9 2022-04-11 4.09 2022-04-12 0 false
dltp-00-2022-04-13 600721 6.93 2022-01-27 8.66 2022-03-01 7.3 2022-03-16 9.22 2022-04-11 0 false
dltp-00-2022-04-13 600746 12.77 2022-03-09 14 2022-04-08 13.58 2022-04-11 14.2 2022-04-13 0 false
dltp-00-2022-04-13 600757 5.48 2022-03-04 6.03 2022-03-07 5.51 2022-03-09 6.33 2022-03-31 0 false
dltp-00-2022-04-13 600768 9.57 2022-04-01 9.87 2022-04-07 9.62 2022-04-11 10.24 2022-04-12 0 false
dltp-00-2022-04-13 600790 2.9 2021-11-02 3.75 2022-03-03 3.34 2022-03-15 3.97 2022-04-06 0 false
dltp-00-2022-04-13 600814 6.05 2021-12-13 8.09 2022-02-16 6.59 2022-03-15 8.47 2022-04-12 0 false
dltp-00-2022-04-13 600822 7.7 2022-03-15 9.26 2022-03-25 8.52 2022-04-07 9.92 2022-04-13 0 false
dltp-00-2022-04-13 600824 3.89 2022-03-24 3.98 2022-03-25 3.9 2022-03-30 4.47 2022-04-12 0 false
dltp-00-2022-04-13 600831 6.13 2022-03-25 6.46 2022-03-28 6.31 2022-03-30 6.82 2022-04-12 0 false
dltp-00-2022-04-13 600836 5.46 2022-01-27 6.47 2022-02-10 6.18 2022-02-14 7.2 2022-04-06 0 false
dltp-00-2022-04-13 600846 8.07 2022-03-24 8.27 2022-03-28 8.11 2022-03-29 8.68 2022-04-06 0 false
dltp-00-2022-04-13 600874 6.35 2022-03-16 7.21 2022-03-22 6.79 2022-03-30 7.73 2022-04-08 0 false
dltp-00-2022-04-13 600888 6.99 2022-03-15 8.05 2022-04-08 7.84 2022-04-11 8.48 2022-04-13 0 false
dltp-00-2022-04-13 600901 4.94 2022-04-07 5.03 2022-04-08 4.99 2022-04-11 5.17 2022-04-12 0 false
dltp-00-2022-04-13 600936 3.03 2022-03-15 3.41 2022-03-28 3.28 2022-03-30 3.78 2022-04-12 0 false
dltp-00-2022-04-13 600971 6.19 2022-01-28 7.47 2022-03-07 6.53 2022-03-15 8.1 2022-04-13 0 false
dltp-00-2022-04-13 601002 4.86 2022-01-25 5.59 2022-03-11 4.88 2022-03-15 6.09 2022-03-22 0 false
dltp-00-2022-04-13 601006 6.35 2022-03-15 6.66 2022-03-18 6.59 2022-03-21 6.95 2022-04-12 0 false
dltp-00-2022-04-13 601007 5.27 2021-11-05 8.72 2022-01-17 5.99 2022-03-15 9.34 2022-04-12 0 false
