date==dltp3l=2022-04-15  ma_n= 20
day industry code name turnover_ratio pe_ratio industry_cnt inc_revenue_year_rank inc_revenue_annual_rank cfo_sales_rank leverage_ratio_rank
qkht2022-04-15 600741 [-1 17.4] [0000-00-00 2020-04-30] [20.1]
qkht2022-04-15 600744 [-1 4] [0000-00-00 2021-03-11] [4.79]
qkht2022-04-15 600758 [-1 3.92 4.37] [0000-00-00 2022-03-21 2022-04-15] [4.76]
qkht2022-04-15 600791 [-1 3.8 5.65] [0000-00-00 2022-03-17 2022-04-14] [6.84]
qkht2022-04-15 600863 [-1 2.73] [0000-00-00 2021-09-03] [3.14]
qkht2022-04-15 600898 [-1 5.88 6.09 8.57] [0000-00-00 2022-03-22 2022-03-23 2022-04-15] [9]
qkht2022-04-15 600929 [-1 4.93 5.74 6.99] [0000-00-00 2021-02-18 2021-04-12 2022-04-15] [7.23]
qkht2022-04-15 601116 [-1 8.5] [0000-00-00 2022-04-06] [9.8]
qkht2022-04-15 601636 [-1 8.13 10.22] [0000-00-00 2020-10-29 2020-11-09] [11.58]
qkht2022-04-15 603279 [-1 29.56] [0000-00-00 2021-07-29] [33.74]
qkht2022-04-15 603398 [-1 14.99 17.62] [0000-00-00 2021-11-25 2022-02-07] [19.95]
qkht2022-04-15 603806 [-1 84.35] [0000-00-00 2021-06-11] [97.93]
qkht2022-04-15 603912 [-1 15.37 16.7] [0000-00-00 2022-02-09 2022-02-18] [17.92]
date==stars=2022-04-15
stars_2022-04-15 000609 []
stars_2022-04-15 002473 []
stars_2022-04-15 430418 []
stars_2022-04-15 600091 []
stars_2022-04-15 600161 []
stars_2022-04-15 600209 []
stars_2022-04-15 600693 []
stars_2022-04-15 600695 []
stars_2022-04-15 600890 []
stars_2022-04-15 603518 []
stars_2022-04-15 830964 []
stars_2022-04-15 831039 []
stars_2022-04-15 833427 []
 cost is :140658525 
